item_id,d_to_boundary_hat,ci95_width,p_est,true_p_mid,cefr_true,pearson_r
1,0.05399061032863872,0.1002035140991211,0.8943661971830986,0.8516666666666667,A1,0.032669029365991184
2,0.00938967136150215,0.12243080139160156,0.8309859154929577,0.855,A1,0.032669029365991184
3,0.011737089201878104,0.11591291427612305,0.852112676056338,0.8583333333333333,A1,0.032669029365991184
4,0.04694835680751197,0.1031179428100586,0.8873239436619719,0.8616666666666667,A1,0.032669029365991184
5,0.018779342723004855,0.11356306076049805,0.8591549295774648,0.865,A1,0.032669029365991184
6,0.011737089201878104,0.11591291427612305,0.852112676056338,0.8683333333333333,A1,0.032669029365991184
7,0.03286384976525836,0.10856437683105469,0.8732394366197183,0.8716666666666666,A1,0.032669029365991184
8,0.05399061032863872,0.1002035140991211,0.8943661971830986,0.875,A1,0.032669029365991184
9,0.05633802816901412,0.09393548965454102,0.9084507042253521,0.8783333333333333,A1,0.032669029365991184
10,0.04694835680751197,0.1031179428100586,0.8873239436619719,0.8816666666666666,A1,0.032669029365991184
11,0.05399061032863872,0.1002035140991211,0.8943661971830986,0.885,A1,0.032669029365991184
12,0.04225352112676062,0.08697319030761719,0.9225352112676056,0.8883333333333333,A1,0.032669029365991184
13,0.04694835680751197,0.1031179428100586,0.8873239436619719,0.8916666666666666,A1,0.032669029365991184
14,0.05399061032863872,0.1002035140991211,0.8943661971830986,0.895,A1,0.032669029365991184
15,0.025821596244131606,0.11111593246459961,0.8661971830985915,0.8983333333333333,A1,0.032669029365991184
16,0.06103286384976547,0.09714794158935547,0.9014084507042254,0.9016666666666666,A1,0.032669029365991184
17,0.025821596244131606,0.11111593246459961,0.8661971830985915,0.905,A1,0.032669029365991184
18,0.05633802816901412,0.09393548965454102,0.9084507042253521,0.9083333333333332,A1,0.032669029365991184
19,0.04225352112676062,0.08697319030761719,0.9225352112676056,0.9116666666666666,A1,0.032669029365991184
20,0.021126760563380365,0.07480144500732422,0.9436619718309859,0.915,A1,0.032669029365991184
21,0.04225352112676062,0.08697319030761719,0.9225352112676056,0.9183333333333332,A1,0.032669029365991184
22,0.05633802816901412,0.09393548965454102,0.9084507042253521,0.9216666666666666,A1,0.032669029365991184
23,0.05633802816901412,0.09393548965454102,0.9084507042253521,0.925,A1,0.032669029365991184
24,0.028169014084507116,0.07913446426391602,0.9366197183098591,0.9283333333333332,A1,0.032669029365991184
25,0.03521126760563387,0.08317804336547852,0.9295774647887324,0.9316666666666666,A1,0.032669029365991184
26,0.007042253521126862,0.06503844261169434,0.9577464788732394,0.935,A1,0.032669029365991184
27,0.04929577464788737,0.09055042266845703,0.9154929577464789,0.9383333333333332,A1,0.032669029365991184
28,0.05399061032863872,0.1002035140991211,0.8943661971830986,0.9416666666666668,A1,0.032669029365991184
29,0.014084507042253613,0.07012748718261719,0.9507042253521126,0.945,A1,0.032669029365991184
30,0.0,0.05942845344543457,0.9647887323943662,0.9483333333333333,A1,0.032669029365991184
31,0.0,0.15129661560058594,0.6901408450704225,0.7024999999999999,A2,0.032669029365991184
32,0.014084507042253502,0.1493062973022461,0.704225352112676,0.7074999999999999,A2,0.032669029365991184
33,0.007042253521126751,0.15032291412353516,0.6971830985915493,0.7124999999999999,A2,0.032669029365991184
34,0.007042253521126751,0.15222835540771484,0.6830985915492958,0.7174999999999999,A2,0.032669029365991184
35,0.035211267605633756,0.15555953979492188,0.6549295774647887,0.7224999999999999,A2,0.032669029365991184
36,0.007042253521126751,0.15222835540771484,0.6830985915492958,0.7274999999999999,A2,0.032669029365991184
37,0.021126760563380365,0.14824867248535156,0.7112676056338029,0.7324999999999999,A2,0.032669029365991184
38,0.021126760563380365,0.14824867248535156,0.7112676056338029,0.7374999999999999,A2,0.032669029365991184
39,0.06572769953051627,0.1366100311279297,0.7746478873239436,0.7424999999999999,A2,0.032669029365991184
40,0.07042253521126762,0.13954830169677734,0.7605633802816901,0.7474999999999999,A2,0.032669029365991184
41,0.05633802816901412,0.14227581024169922,0.7464788732394366,0.7525,A2,0.032669029365991184
42,0.05868544600938952,0.1350574493408203,0.7816901408450704,0.7575,A2,0.032669029365991184
43,0.0,0.15129661560058594,0.6901408450704225,0.7625,A2,0.032669029365991184
44,0.04929577464788737,0.14356422424316406,0.7394366197183099,0.7675,A2,0.032669029365991184
45,0.028169014084507116,0.14714622497558594,0.7183098591549296,0.7725,A2,0.032669029365991184
46,0.07042253521126762,0.13954830169677734,0.7605633802816901,0.7775,A2,0.032669029365991184
47,0.021126760563380365,0.14824867248535156,0.7112676056338029,0.7825,A2,0.032669029365991184
48,0.07042253521126762,0.13954830169677734,0.7605633802816901,0.7875,A2,0.032669029365991184
49,0.044600938967135906,0.1317758560180664,0.795774647887324,0.7925,A2,0.032669029365991184
50,0.07042253521126762,0.13954830169677734,0.7605633802816901,0.7975,A2,0.032669029365991184
51,0.05868544600938952,0.1350574493408203,0.7816901408450704,0.8025,A2,0.032669029365991184
52,0.023474178403755652,0.12637901306152344,0.8169014084507042,0.8075,A2,0.032669029365991184
53,0.037558685446009155,0.13004302978515625,0.8028169014084507,0.8125,A2,0.032669029365991184
54,0.00938967136150215,0.12243080139160156,0.8309859154929577,0.8175,A2,0.032669029365991184
55,0.05868544600938952,0.1350574493408203,0.7816901408450704,0.8225,A2,0.032669029365991184
56,0.030516431924882403,0.12824440002441406,0.8098591549295775,0.8274999999999999,A2,0.032669029365991184
57,0.030516431924882403,0.12824440002441406,0.8098591549295775,0.8325,A2,0.032669029365991184
58,0.0164319248826289,0.12444210052490234,0.823943661971831,0.8374999999999999,A2,0.032669029365991184
59,0.05399061032863872,0.1002035140991211,0.8943661971830986,0.8425,A2,0.032669029365991184
60,0.0023474178403753987,0.12034130096435547,0.8380281690140845,0.8474999999999999,A2,0.032669029365991184
61,0.06338028169014076,0.1582803726196289,0.6267605633802817,0.5525,B1,0.032669029365991184
62,0.04225352112676051,0.16365432739257812,0.5,0.5575,B1,0.032669029365991184
63,0.021126760563380365,0.16232681274414062,0.5633802816901409,0.5625,B1,0.032669029365991184
64,0.05633802816901412,0.16042518615722656,0.5985915492957746,0.5675,B1,0.032669029365991184
65,0.04225352112676062,0.16128826141357422,0.5845070422535211,0.5725,B1,0.032669029365991184
66,0.007042253521126751,0.16324424743652344,0.5352112676056338,0.5775,B1,0.032669029365991184
67,0.04225352112676051,0.16365432739257812,0.5,0.5825,B1,0.032669029365991184
68,0.07042253521126757,0.1633930206298828,0.47183098591549294,0.5875,B1,0.032669029365991184
69,0.04225352112676062,0.16128826141357422,0.5845070422535211,0.5925,B1,0.032669029365991184
70,0.007042253521126862,0.16285228729248047,0.5492957746478874,0.5975,B1,0.032669029365991184
71,0.028169014084507116,0.16201400756835938,0.5704225352112676,0.6025,B1,0.032669029365991184
72,0.05633802816901412,0.16042518615722656,0.5985915492957746,0.6075,B1,0.032669029365991184
73,0.07042253521126762,0.1594228744506836,0.6126760563380281,0.6125,B1,0.032669029365991184
74,0.028169014084507116,0.14714622497558594,0.7183098591549296,0.6175,B1,0.032669029365991184
75,0.028169014084507005,0.15478515625,0.6619718309859155,0.6225,B1,0.032669029365991184
76,0.07042253521126762,0.15886974334716797,0.6197183098591549,0.6275,B1,0.032669029365991184
77,0.05633802816901412,0.16042518615722656,0.5985915492957746,0.6325000000000001,B1,0.032669029365991184
78,0.05633802816901401,0.1576547622680664,0.6338028169014085,0.6375,B1,0.032669029365991184
79,0.05633802816901401,0.1576547622680664,0.6338028169014085,0.6425,B1,0.032669029365991184
80,0.014084507042253502,0.1531200408935547,0.676056338028169,0.6475,B1,0.032669029365991184
81,0.0,0.15129661560058594,0.6901408450704225,0.6525,B1,0.032669029365991184
82,0.04225352112676051,0.1562957763671875,0.647887323943662,0.6575,B1,0.032669029365991184
83,0.0,0.15129661560058594,0.6901408450704225,0.6625,B1,0.032669029365991184
84,0.007042253521126751,0.15032291412353516,0.6971830985915493,0.6675,B1,0.032669029365991184
85,0.035211267605633756,0.15555953979492188,0.6549295774647887,0.6725,B1,0.032669029365991184
86,0.014084507042253502,0.1531200408935547,0.676056338028169,0.6775,B1,0.032669029365991184
87,0.014084507042253502,0.1531200408935547,0.676056338028169,0.6825,B1,0.032669029365991184
88,0.028169014084507116,0.14714622497558594,0.7183098591549296,0.6875,B1,0.032669029365991184
89,0.035211267605633756,0.15555953979492188,0.6549295774647887,0.6924999999999999,B1,0.032669029365991184
90,0.0,0.15129661560058594,0.6901408450704225,0.6975,B1,0.032669029365991184
91,0.06572769953051649,0.16285228729248047,0.4507042253521127,0.4025,B2,0.032669029365991184
92,0.0023474178403756207,0.1594228744506836,0.3873239436619718,0.4075,B2,0.032669029365991184
93,0.051643192488262935,0.16232681274414062,0.43661971830985913,0.4125,B2,0.032669029365991184
94,0.04460093896713618,0.16201400756835938,0.4295774647887324,0.4175,B2,0.032669029365991184
95,0.028169014084507005,0.1635885238647461,0.5140845070422535,0.4225,B2,0.032669029365991184
96,0.05868544600938974,0.16260623931884766,0.44366197183098594,0.4275,B2,0.032669029365991184
97,0.035211267605633756,0.16363811492919922,0.5070422535211268,0.4325,B2,0.032669029365991184
98,0.07511737089201875,0.15129661560058594,0.30985915492957744,0.4375,B2,0.032669029365991184
99,0.01643192488262918,0.16042518615722656,0.4014084507042254,0.4425,B2,0.032669029365991184
100,0.05868544600938974,0.16260623931884766,0.44366197183098594,0.4475,B2,0.032669029365991184
101,0.04460093896713618,0.16201400756835938,0.4295774647887324,0.4525,B2,0.032669029365991184
102,0.03051643192488268,0.16128826141357422,0.4154929577464789,0.4575,B2,0.032669029365991184
103,0.04460093896713618,0.16201400756835938,0.4295774647887324,0.4625,B2,0.032669029365991184
104,0.014084507042253502,0.1633930206298828,0.528169014084507,0.4675,B2,0.032669029365991184
105,0.03051643192488268,0.16128826141357422,0.4154929577464789,0.4725,B2,0.032669029365991184
106,0.06338028169014082,0.16350746154785156,0.4788732394366197,0.4775,B2,0.032669029365991184
107,0.06338028169014082,0.16350746154785156,0.4788732394366197,0.4825,B2,0.032669029365991184
108,0.035211267605633756,0.16363811492919922,0.5070422535211268,0.4875,B2,0.032669029365991184
109,0.05868544600938974,0.16260623931884766,0.44366197183098594,0.4925,B2,0.032669029365991184
110,0.021126760563380254,0.16350746154785156,0.5211267605633803,0.4975,B2,0.032669029365991184
111,0.014084507042253502,0.1633930206298828,0.528169014084507,0.5025000000000001,B2,0.032669029365991184
112,0.007042253521126751,0.16324424743652344,0.5352112676056338,0.5075000000000001,B2,0.032669029365991184
113,0.035211267605633756,0.16363811492919922,0.5070422535211268,0.5125000000000001,B2,0.032669029365991184
114,0.06338028169014087,0.1599407196044922,0.6056338028169014,0.5175000000000001,B2,0.032669029365991184
115,0.021126760563380254,0.16350746154785156,0.5211267605633803,0.5225000000000001,B2,0.032669029365991184
116,0.014084507042253502,0.1633930206298828,0.528169014084507,0.5275000000000001,B2,0.032669029365991184
117,0.014084507042253613,0.16260623931884766,0.5563380281690141,0.5325,B2,0.032669029365991184
118,0.04929577464788726,0.16363811492919922,0.49295774647887325,0.5375000000000001,B2,0.032669029365991184
119,0.028169014084507116,0.16201400756835938,0.5704225352112676,0.5425,B2,0.032669029365991184
120,0.014084507042253613,0.16260623931884766,0.5563380281690141,0.5475000000000001,B2,0.032669029365991184
121,0.07511737089201875,0.15129661560058594,0.30985915492957744,0.2525,C1,0.032669029365991184
122,0.0704225352112676,0.15032291412353516,0.3028169014084507,0.2575,C1,0.032669029365991184
123,0.04225352112676056,0.12824440002441406,0.19014084507042253,0.2625,C1,0.032669029365991184
124,0.02112676056338028,0.13344669342041016,0.2112676056338028,0.2675,C1,0.032669029365991184
125,0.01408450704225353,0.14093780517578125,0.24647887323943662,0.2725,C1,0.032669029365991184
126,0.0704225352112676,0.15032291412353516,0.3028169014084507,0.2775,C1,0.032669029365991184
127,0.07511737089201875,0.15129661560058594,0.30985915492957744,0.2825,C1,0.032669029365991184
128,0.035211267605633784,0.1448049545288086,0.2676056338028169,0.2875,C1,0.032669029365991184
129,0.04225352112676059,0.1459980010986328,0.2746478873239437,0.2925,C1,0.032669029365991184
130,0.06338028169014084,0.1493062973022461,0.29577464788732394,0.2975,C1,0.032669029365991184
131,0.061032863849765195,0.1531200408935547,0.323943661971831,0.3025,C1,0.032669029365991184
132,0.0704225352112676,0.15032291412353516,0.3028169014084507,0.3075,C1,0.032669029365991184
133,0.02112676056338028,0.14227581024169922,0.2535211267605634,0.3125,C1,0.032669029365991184
134,0.04929577464788734,0.14714622497558594,0.28169014084507044,0.3175,C1,0.032669029365991184
135,0.061032863849765195,0.1531200408935547,0.323943661971831,0.3225,C1,0.032669029365991184
136,0.07511737089201875,0.15129661560058594,0.30985915492957744,0.3275,C1,0.032669029365991184
137,0.06807511737089195,0.15222835540771484,0.31690140845070425,0.3325,C1,0.032669029365991184
138,0.025821596244131384,0.15699386596679688,0.3591549295774648,0.3375,C1,0.032669029365991184
139,0.0046948356807511304,0.15886974334716797,0.38028169014084506,0.3425,C1,0.032669029365991184
140,0.0046948356807511304,0.15886974334716797,0.38028169014084506,0.3475,C1,0.032669029365991184
141,0.035211267605633784,0.1448049545288086,0.2676056338028169,0.3525,C1,0.032669029365991184
142,0.061032863849765195,0.1531200408935547,0.323943661971831,0.3575,C1,0.032669029365991184
143,0.04694835680751169,0.15478515625,0.3380281690140845,0.3625,C1,0.032669029365991184
144,0.053990610328638444,0.15397167205810547,0.33098591549295775,0.3675,C1,0.032669029365991184
145,0.06807511737089195,0.15222835540771484,0.31690140845070425,0.3725,C1,0.032669029365991184
146,0.03990610328638494,0.15555953979492188,0.34507042253521125,0.3775,C1,0.032669029365991184
147,0.011737089201877882,0.1582803726196289,0.3732394366197183,0.3825,C1,0.032669029365991184
148,0.018779342723004633,0.1576547622680664,0.36619718309859156,0.3875,C1,0.032669029365991184
149,0.07746478873239432,0.16324424743652344,0.4647887323943662,0.3925,C1,0.032669029365991184
150,0.04694835680751169,0.15478515625,0.3380281690140845,0.3975,C1,0.032669029365991184
151,0.02112676056338028,0.10590171813964844,0.11971830985915492,0.1025,C2,0.032669029365991184
152,0.04929577464788733,0.11591291427612305,0.14788732394366197,0.1075,C2,0.032669029365991184
153,0.02112676056338028,0.10590171813964844,0.11971830985915492,0.1125,C2,0.032669029365991184
154,0.05633802816901409,0.12444210052490234,0.176056338028169,0.1175,C2,0.032669029365991184
155,0.05633802816901408,0.11817026138305664,0.15492957746478872,0.1225,C2,0.032669029365991184
156,0.0,0.09714794158935547,0.09859154929577464,0.1275,C2,0.032669029365991184
157,0.01408450704225353,0.1031179428100586,0.11267605633802817,0.1325,C2,0.032669029365991184
158,0.05633802816901408,0.11817026138305664,0.15492957746478872,0.1375,C2,0.032669029365991184
159,0.04225352112676056,0.12824440002441406,0.19014084507042253,0.1425,C2,0.032669029365991184
160,0.01408450704225353,0.1031179428100586,0.11267605633802817,0.1475,C2,0.032669029365991184
161,0.06338028169014084,0.12243080139160156,0.16901408450704225,0.1525,C2,0.032669029365991184
162,0.0352112676056338,0.11111593246459961,0.13380281690140844,0.1575,C2,0.032669029365991184
163,0.06338028169014086,0.12034130096435547,0.1619718309859155,0.1625,C2,0.032669029365991184
164,0.04929577464788733,0.11591291427612305,0.14788732394366197,0.1675,C2,0.032669029365991184
165,0.007042253521126751,0.1366100311279297,0.22535211267605634,0.1725,C2,0.032669029365991184
166,0.028169014084507032,0.1317758560180664,0.20422535211267606,0.1775,C2,0.032669029365991184
167,0.042253521126760576,0.11356306076049805,0.14084507042253522,0.1825,C2,0.032669029365991184
168,0.04929577464788733,0.11591291427612305,0.14788732394366197,0.1875,C2,0.032669029365991184
169,0.049295774647887314,0.12637901306152344,0.18309859154929578,0.1925,C2,0.032669029365991184
170,0.05633802816901408,0.11817026138305664,0.15492957746478872,0.1975,C2,0.032669029365991184
171,0.06338028169014086,0.12034130096435547,0.1619718309859155,0.2025,C2,0.032669029365991184
172,0.04225352112676056,0.12824440002441406,0.19014084507042253,0.2075,C2,0.032669029365991184
173,0.0,0.1381063461303711,0.2323943661971831,0.2125,C2,0.032669029365991184
174,0.0,0.1381063461303711,0.2323943661971831,0.2175,C2,0.032669029365991184
175,0.007042253521126751,0.1366100311279297,0.22535211267605634,0.2225,C2,0.032669029365991184
176,0.01408450704225353,0.1350574493408203,0.21830985915492956,0.2275,C2,0.032669029365991184
177,0.04225352112676056,0.12824440002441406,0.19014084507042253,0.2324999999999999,C2,0.032669029365991184
178,0.028169014084507032,0.1317758560180664,0.20422535211267606,0.2375,C2,0.032669029365991184
179,0.01408450704225353,0.1350574493408203,0.21830985915492956,0.2425,C2,0.032669029365991184
180,0.01408450704225353,0.14093780517578125,0.24647887323943662,0.2475,C2,0.032669029365991184
